,name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
94885,,95650,256488605,traffic_signals,,1,,,,-111.644631,33.350125,,,
94888,,95653,256488689,traffic_signals,,1,,,,-111.6432255,33.3500907,,,
94892,,95657,256488912,traffic_signals,,1,,,,-111.6434388,33.3645919,,,
94896,,95661,256489014,traffic_signals,,1,,,,-111.6447888,33.3646057,,,
94899,,95665,256492490,traffic_signals,,1,,,,-111.6493419,33.3790961,,,
94965,,95731,256536768,traffic_signals,,1,,,,-112.0269127,33.461757,,,
95006,,95772,256544869,traffic_signals,,1,,,,-112.0691131,33.4586734,,,
95010,,95776,256603542,traffic_signals,,1,,,,-111.8397659,33.4556935,,,
95011,,95777,256603654,traffic_signals,,1,,,,-111.839825,33.4546959,,,
95015,,95781,256606092,traffic_signals,,1,,,,-111.9693028,33.4477456,,,
95056,,95824,256633710,traffic_signals,,1,,,,-112.0779157,33.4616656,,,
95057,,95825,256633737,traffic_signals,,1,,,,-112.0798877,33.4613826,,,
95133,,95903,256784343,traffic_signals,,1,,,,-112.1128309,33.4828179,,,
95136,,95908,256785182,traffic_signals,,1,,,,-112.1127199,33.4972789,,,
95137,,95909,256785821,traffic_signals,,1,,,,-112.1127958,33.5071896,,,
95138,,95910,256786301,traffic_signals,,1,,,,-112.1121158,33.5120129,,,
95140,,95912,256787606,traffic_signals,,1,,,,-112.1120475,33.5263915,,,
95160,,95932,256834281,traffic_signals,,1,,,,-112.1121151,33.5411956,,,
95166,,95938,256834823,traffic_signals,,1,,,,-112.1124685,33.5566081,,,
95188,,95960,256909386,traffic_signals,,1,,,,-112.1165183,33.5995323,,,
95192,,95964,256912067,traffic_signals,,1,,,,-112.1169256,33.6224553,,,
95214,,95986,256919477,traffic_signals,,1,,,,-112.1150389,33.6519698,,,
95243,,96017,256943966,traffic_signals,,1,,,,-111.8896566,33.4541075,,,
95247,,96022,256944641,traffic_signals,,1,,,,-111.8879044,33.465758,,,
95282,,96059,256990200,traffic_signals,,1,,,,-111.8898192,33.6296159,,,
95293,,96070,256992251,traffic_signals,,1,,,,-111.8812547,33.5383691,,,
95294,,96071,256992277,traffic_signals,,1,,,,-111.8825606,33.5383688,,,
95350,,96127,257788412,traffic_signals,,1,,,,-112.0130365,33.5759274,,,
95445,,96223,257934364,traffic_signals,,1,,,,-111.8924243,33.6470879,,,
95465,,96244,257936761,traffic_signals,,1,,,,-111.8936472,33.6464351,,,
95499,,96280,257957453,traffic_signals,,1,,,,-111.8918218,33.5967262,,,
95519,,96300,257965132,traffic_signals,,1,,,,-111.8917848,33.6140547,,,
95536,,96318,257974745,traffic_signals,,1,,,,-111.8900185,33.6339301,,,
95556,,96341,257985134,traffic_signals,,1,,,,-111.8913429,33.6428552,,,
95585,,96371,257991366,traffic_signals,,1,,,,-111.9601929,33.6673475,,,
95589,,96376,257993869,traffic_signals,,1,,,,-111.9602138,33.6685694,,,
95593,,96380,257994451,traffic_signals,,1,,,,-111.9252222,33.6575656,,,
95596,,96383,257994570,traffic_signals,,1,,,,-111.925211,33.6587577,,,
95600,,96387,257994711,traffic_signals,,1,,,,-111.9078802,33.6539554,,,
95603,,96390,257995063,traffic_signals,,1,,,,-111.9078673,33.6551493,,,
95738,,96529,258030889,traffic_signals,,1,,,,-112.0654576,33.6683485,,,
95739,,96531,258030891,traffic_signals,,1,,,,-112.0915343,33.6691099,,,
95740,,96532,258030892,traffic_signals,,1,,,,-112.099761,33.6688784,,,
95757,,96550,258031065,traffic_signals,,1,,,,-112.0605603,33.6687869,,,
95767,,96560,258031146,traffic_signals,,1,,,,-112.0871521,33.6692551,,,
95774,,96567,258031234,traffic_signals,,1,,,,-112.0943814,33.6694083,,,
95778,,96571,258031260,traffic_signals,,1,,,,-112.1391822,33.66993,,,
95789,,96582,258031863,traffic_signals,,1,,,,-112.2164012,33.6674729,,,
95810,,96604,258033279,traffic_signals,,1,,,,-112.2676975,33.5515408,,,
95814,,96608,258033773,traffic_signals,,1,,,,-112.2703309,33.5361924,,,
95832,,96626,258034404,traffic_signals,,1,,,,-112.2632899,33.4941356,,,
95836,,96630,258420874,traffic_signals,,1,,,,-112.1173225,33.4625057,,,
95838,,96632,258421003,traffic_signals,,1,,,,-112.1173628,33.4612795,,,
95844,,96638,258429471,traffic_signals,,1,,,,-112.1346633,33.4634561,,,
95848,,96643,258430242,traffic_signals,,1,,,,-112.1690471,33.4621842,,,
96078,,96874,288547055,traffic_signals,,1,,,,-111.7297804,33.3212771,,,
96095,,96891,291399829,traffic_signals,,1,,,,-111.83956,33.4547651,,,
96096,,96892,291399833,traffic_signals,,1,,,,-111.8395184,33.4557809,,,
96403,,97205,311108540,traffic_signals,,1,,,,-112.1315687,33.8433031,,,
96407,,97212,311109459,traffic_signals,,1,,,,-112.1315484,33.8431198,,,
96616,,97427,311623764,traffic_signals,,1,,,,-112.1121346,33.8598412,,,
96618,,97429,311623766,traffic_signals,,1,,,,-112.1143211,33.8565854,,,
96632,,97444,311623822,traffic_signals,,1,,,,-112.1119381,33.8597475,,,
96633,,97445,311623824,traffic_signals,,1,,,,-112.1141267,33.8564948,,,
96669,,97481,311629459,traffic_signals,,1,,,,-112.1387858,33.8505689,,,
96688,,97502,311629553,traffic_signals,,1,,,,-112.1389605,33.8505625,,,
97258,,98075,312682103,traffic_signals,,1,,,,-112.5564677,33.4439227,,,
97259,,98076,312682105,traffic_signals,,1,,,,-112.5565628,33.4454239,,,
97288,,98111,312682384,traffic_signals,,1,,,,-112.4788211,33.4630944,,,
97289,,98112,312682396,traffic_signals,,1,,,,-112.4788125,33.4618016,,,
97293,,98116,312684102,traffic_signals,,1,,,,-112.6248979,33.370046,,,
97528,,98351,313024305,traffic_signals,,1,,,,-112.5908924,33.3848006,,,
97584,,98407,313075114,traffic_signals,,1,,,,-112.5908759,33.412925,,,
97598,,98421,313084393,traffic_signals,,1,,,,-112.5909034,33.4209993,,,
97601,,98424,313084397,traffic_signals,,1,,,,-112.5909036,33.4280746,,,
97602,,98425,313084399,traffic_signals,,1,,,,-112.5909234,33.4300489,,,
97851,,98674,314392159,traffic_signals,,1,,,,-112.4610692,33.4065763,,,
97937,,98760,314442117,traffic_signals,,1,,,,-111.8944989,33.3602803,,,
97943,,98766,314442574,traffic_signals,,1,,,,-111.8938841,33.3527558,,,
97945,,98768,314442679,traffic_signals,,1,,,,-111.8939401,33.3457984,,,
97980,,98804,314669931,traffic_signals,,1,,,,-112.461471,33.421141,,,
97985,,98809,314669951,traffic_signals,,1,,,,-112.4614981,33.4357065,,,
98146,,98971,315634417,traffic_signals,,1,,,,-112.5563056,33.4283441,,,
98347,,99187,315997983,traffic_signals,,1,,,,-112.504257,33.4356491,,,
98371,,99211,316007232,traffic_signals,,1,,,,-111.9349809,33.4243346,,,
98572,,99412,316546149,traffic_signals,,1,,,,-111.8947747,33.3204191,,,
98573,,99413,316546732,traffic_signals,,1,,,,-111.911169,33.3346213,,,
98575,,99415,316553980,traffic_signals,,1,,,,-112.4441591,33.4501995,,,
98759,,99602,317048834,traffic_signals,,1,,,,-112.4267894,33.4211282,,,
98831,,99675,317302738,traffic_signals,,1,,,,-112.4181662,33.4356836,,,
99057,,99930,318033603,traffic_signals,,1,,,,-111.9090927,33.421982,,,
99395,,100277,319584226,traffic_signals,,1,,,,-112.3581088,33.4527739,,,
99397,,100279,319584231,traffic_signals,,1,,,,-112.3580711,33.4572689,,,
99401,,100284,319584259,traffic_signals,,1,,,,-112.3582893,33.452775,,,
99403,,100286,319584263,traffic_signals,,1,,,,-112.3582885,33.4572676,,,
99561,,100445,320047922,traffic_signals,,1,,,,-111.9384738,33.3637046,,,
99637,,100521,321340769,traffic_signals,,1,,,,-111.9783335,33.4093355,,,
99664,,100548,321552752,traffic_signals,,1,,,,-112.3579405,33.4247173,,,
99682,,100566,321669472,traffic_signals,,1,,,,-112.3494807,33.4291925,,,
99684,,100568,321669479,traffic_signals,,1,,,,-112.3496835,33.4353392,,,
99686,,100570,321669481,traffic_signals,,1,,,,-112.3452633,33.4315823,,,
99689,,100573,321669487,traffic_signals,,1,,,,-112.3409014,33.4339835,,,
99831,,100716,321826469,traffic_signals,,1,,,,-112.3410709,33.4389585,,,
99841,,100726,321826509,traffic_signals,,1,,,,-112.3411068,33.4498799,,,
99842,,100727,321826511,traffic_signals,,1,,,,-112.3410175,33.4521715,,,
99843,,100728,321826512,traffic_signals,,1,,,,-112.3409869,33.4546065,,,
99844,,100729,321826514,traffic_signals,,1,,,,-112.3411578,33.4546042,,,
99845,,100730,321826515,traffic_signals,,1,,,,-112.3411847,33.4521732,,,
99847,,100732,321836265,traffic_signals,,1,,,,-112.3409445,33.4571636,,,
99848,,100733,321836272,traffic_signals,,1,,,,-112.3409289,33.4584974,,,
99850,,100735,321836298,traffic_signals,,1,,,,-112.3411719,33.4571771,,,
99851,,100736,321836304,traffic_signals,,1,,,,-112.341148,33.4584979,,,
99864,,100749,321849595,traffic_signals,,1,,,,-112.3367863,33.4497855,,,
99945,,100830,321884272,traffic_signals,,1,,,,-112.3237265,33.4353631,,,
99946,,100831,321884307,traffic_signals,,1,,,,-112.3150831,33.4353897,,,
99973,,100858,322339406,traffic_signals,,1,,,,-112.3064299,33.4354192,,,
99994,,100882,322418888,traffic_signals,,1,,,,-112.3238388,33.4494743,,,
99999,,100888,322579318,traffic_signals,,1,,,,-112.3064674,33.4586925,,,
100000,,100889,322579320,traffic_signals,,1,,,,-112.3064739,33.4600594,,,
100002,,100892,322579328,traffic_signals,,1,,,,-112.306712,33.4586586,,,
100003,,100893,322579329,traffic_signals,,1,,,,-112.3067238,33.460024,,,
100014,,100904,322673841,traffic_signals,,1,,,,-112.3063549,33.4244217,,,
100019,,100909,322685959,traffic_signals,,1,,,,-112.3061051,33.3917728,,,
100145,,101041,322888581,traffic_signals,,1,,,,-112.2725812,33.4593164,,,
100192,,101096,322888791,traffic_signals,,1,,,,-112.2725644,33.4578685,,,
100234,,101139,325238819,traffic_signals,,1,,,,-112.2897193,33.4354639,,,
100236,,101141,325238836,traffic_signals,,1,,,,-112.2979665,33.4354761,,,
100342,,101247,329617499,traffic_signals,,1,,,,-112.2725166,33.4502689,,,
100346,,101251,329617734,traffic_signals,,1,,,,-112.2723684,33.4357054,,,
100494,,101401,330667381,traffic_signals,,1,,,,-111.8441786,33.4151396,,,
100495,,101402,330667383,traffic_signals,,1,,,,-111.8483095,33.4151193,,,
100496,,101403,330667392,traffic_signals,,1,,,,-111.8546318,33.415045,,,
100501,,101409,330667404,traffic_signals,,1,,,,-111.8654406,33.4149532,,,
100502,,101410,330667405,traffic_signals,,1,,,,-111.8700108,33.4149733,,,
100506,,101415,330667413,traffic_signals,,1,,,,-111.8830544,33.4149027,,,
100507,,101417,330667436,traffic_signals,,1,,,,-111.870013,33.4147571,,,
100508,,101418,330667437,traffic_signals,,1,,,,-111.8654424,33.4147795,,,
100510,,101420,330667456,traffic_signals,,1,,,,-111.84831,33.4149509,,,
100511,,101421,330667458,traffic_signals,,1,,,,-111.8441695,33.4149884,,,
100513,,101423,330671237,traffic_signals,,1,,,,-111.8845444,33.41488,,,
100515,,101425,330671249,traffic_signals,,1,,,,-111.8849224,33.4147397,,,
100517,,101427,330673799,traffic_signals,,1,,,,-111.8907244,33.4146938,,,
100518,,101430,330675445,traffic_signals,,1,,,,-111.89194,33.4148713,,,
100519,,101431,330675446,traffic_signals,,1,,,,-111.8907322,33.4148862,,,
100520,,101432,330675480,traffic_signals,,1,,,,-111.891949,33.414684,,,
100521,,101433,330683927,traffic_signals,,1,,,,-111.8962065,33.4148754,,,
100523,,101435,330683929,traffic_signals,,1,,,,-111.901575,33.4149014,,,
100525,,101439,330683937,traffic_signals,,1,,,,-111.917698,33.4148781,,,
100526,,101440,330683938,traffic_signals,,1,,,,-111.9205452,33.4148706,,,
100527,,101442,330683942,traffic_signals,,1,,,,-111.9306499,33.4147876,,,
100528,,101443,330683944,traffic_signals,,1,,,,-111.932805,33.4147645,,,
100529,,101447,330683965,traffic_signals,,1,,,,-111.9327942,33.4146458,,,
100530,,101448,330683967,traffic_signals,,1,,,,-111.9306654,33.4146657,,,
100531,,101450,330683970,traffic_signals,,1,,,,-111.9204485,33.4147071,,,
100532,,101451,330683971,traffic_signals,,1,,,,-111.9177001,33.4146384,,,
100535,,101456,330683979,traffic_signals,,1,,,,-111.9015727,33.414672,,,
100536,,101457,330683981,traffic_signals,,1,,,,-111.8962066,33.4146852,,,
100539,,101462,330691322,traffic_signals,,1,,,,-111.9262989,33.420098,,,
100543,,101467,330699455,traffic_signals,,1,,,,-111.9508974,33.4397601,,,
100545,,101470,330699566,traffic_signals,,1,,,,-111.950841,33.4399671,,,
100555,,101481,331120998,traffic_signals,,1,,,,-112.2203857,33.5642628,,,
100635,,101562,331538898,traffic_signals,,1,,,,-112.262292,33.4503285,,,
100665,,101592,331539013,traffic_signals,,1,,,,-112.2551866,33.4503862,,,
100716,,101643,331857326,traffic_signals,,1,,,,-111.9784388,33.4472916,,,
100717,,101644,331857327,traffic_signals,,1,,,,-111.9712566,33.446384,,,
100718,,101645,331857328,traffic_signals,,1,,,,-111.9648178,33.4456624,,,
100719,,101646,331857329,traffic_signals,,1,,,,-111.9610256,33.4451891,,,
100720,,101647,331857576,traffic_signals,,1,,,,-111.9610281,33.4453743,,,
100721,,101648,331857577,traffic_signals,,1,,,,-111.9648145,33.445846,,,
100722,,101649,331857578,traffic_signals,,1,,,,-111.9712255,33.4465692,,,
100723,,101650,331857579,traffic_signals,,1,,,,-111.9784357,33.4474812,,,
100729,,101656,331861506,traffic_signals,,1,,,,-111.9954128,33.4482044,,,
100730,,101657,331861508,traffic_signals,,1,,,,-112.0036838,33.4482402,,,
100732,,101659,331861512,traffic_signals,,1,,,,-112.0129129,33.4482657,,,
100733,,101660,331861513,traffic_signals,,1,,,,-112.0172504,33.448269,,,
100735,,101662,331861515,traffic_signals,,1,,,,-112.0215761,33.4482994,,,
100740,,101667,331861520,traffic_signals,,1,,,,-112.0215751,33.4481257,,,
100742,,101669,331861523,traffic_signals,,1,,,,-112.0129099,33.4480858,,,
100744,,101671,331861527,traffic_signals,,1,,,,-112.0036883,33.4480545,,,
100746,,101673,331861529,traffic_signals,,1,,,,-111.9954192,33.4480164,,,
100791,,101718,331862910,traffic_signals,,1,,,,-112.2551382,33.4357983,,,
100794,,101721,331866310,traffic_signals,,1,,,,-112.2556462,33.421172,,,
100811,,101743,331893061,traffic_signals,,1,,,,-112.0380617,33.4483599,,,
100820,,101755,331901518,traffic_signals,,1,,,,-112.0674786,33.4482217,,,
100821,,101756,331901521,traffic_signals,,1,,,,-112.0712581,33.4482408,,,
100822,,101757,331901522,traffic_signals,,1,,,,-112.0725603,33.4481907,,,
100828,,101763,331908914,traffic_signals,,1,,,,-112.0738289,33.4503842,,,
100829,,101764,331908916,traffic_signals,,1,,,,-112.0738317,33.4513869,,,
100831,,101769,331908928,traffic_signals,,1,,,,-112.0737937,33.4566547,,,
100833,,101771,331908934,traffic_signals,,1,,,,-112.0737978,33.4586538,,,
100847,,101790,331927663,traffic_signals,,1,,,,-112.0725524,33.4471174,,,
100848,,101791,331927669,traffic_signals,,1,,,,-112.0713071,33.4468348,,,
100849,,101792,331927675,traffic_signals,,1,,,,-112.0699552,33.4464123,,,
100850,,101793,331927679,traffic_signals,,1,,,,-112.0687152,33.4463939,,,
100852,,101795,331929862,traffic_signals,,1,,,,-112.0738379,33.4471664,,,
100853,,101796,331930502,traffic_signals,,1,,,,-112.0750984,33.4482584,,,
100854,,101797,331932699,traffic_signals,,1,,,,-112.0751066,33.4493258,,,
100857,,101802,331932986,traffic_signals,,1,,,,-112.0751883,33.4524078,,,
100858,,101803,331932987,traffic_signals,,1,,,,-112.0751893,33.4514007,,,
100863,,101808,331934576,traffic_signals,,1,,,,-112.074672,33.4586154,,,
100869,,101814,331945389,traffic_signals,,1,,,,-112.0737669,33.4600056,,,
100870,,101815,331945396,traffic_signals,,1,,,,-112.0737091,33.4639573,,,
100871,,101816,331945398,traffic_signals,,1,,,,-112.0737057,33.4657239,,,
100872,,101817,331945400,traffic_signals,,1,,,,-112.073718,33.4694272,,,
100874,,101819,331945404,traffic_signals,,1,,,,-112.0736949,33.4729206,,,
100876,,101821,331945407,traffic_signals,,1,,,,-112.0737092,33.4743874,,,
100879,,101824,331945412,traffic_signals,,1,,,,-112.0737188,33.4766401,,,
100880,,101825,331945416,traffic_signals,,1,,,,-112.0736689,33.4802496,,,
100881,,101826,331945423,traffic_signals,,1,,,,-112.0736883,33.487538,,,
100883,,101828,331945429,traffic_signals,,1,,,,-112.0737336,33.4923776,,,
100884,,101829,331945430,traffic_signals,,1,,,,-112.073678,33.4947977,,,
100888,,101835,331945445,traffic_signals,,1,,,,-112.0739315,33.4923918,,,
100890,,101837,331945451,traffic_signals,,1,,,,-112.0739317,33.4875375,,,
100892,,101839,331945454,traffic_signals,,1,,,,-112.0739299,33.4838841,,,
100894,,101841,331945458,traffic_signals,,1,,,,-112.0739078,33.4802491,,,
100897,,101844,331945462,traffic_signals,,1,,,,-112.0739364,33.47664,,,
100899,,101846,331945470,traffic_signals,,1,,,,-112.0739259,33.4729216,,,
100901,,101848,331945474,traffic_signals,,1,,,,-112.0739348,33.4694337,,,
100905,,101852,331946006,traffic_signals,,1,,,,-112.0739459,33.4599288,,,
100917,,101866,331953380,traffic_signals,,1,,,,-112.0956485,33.5094369,,,
100918,,101867,331953382,traffic_signals,,1,,,,-112.0912662,33.5093717,,,
100919,,101868,331953384,traffic_signals,,1,,,,-112.0869088,33.5093598,,,
100920,,101869,331953385,traffic_signals,,1,,,,-112.0824957,33.5091417,,,
100921,,101870,331953386,traffic_signals,,1,,,,-112.0781474,33.5091724,,,
100922,,101871,331953389,traffic_signals,,1,,,,-112.0781534,33.5093851,,,
100923,,101872,331953390,traffic_signals,,1,,,,-112.0824977,33.5093933,,,
100924,,101873,331953391,traffic_signals,,1,,,,-112.0869009,33.5095663,,,
100926,,101875,331953393,traffic_signals,,1,,,,-112.0912648,33.5095788,,,
100928,,101877,331953395,traffic_signals,,1,,,,-112.0956479,33.5096417,,,
100931,,101880,331953981,traffic_signals,,1,,,,-112.0996579,33.5168872,,,
100932,,101882,331954005,traffic_signals,,1,,,,-112.0998372,33.5209928,,,
100938,,101889,331954015,traffic_signals,,1,,,,-112.0999533,33.5132393,,,
100942,,101893,331971568,traffic_signals,,1,,,,-112.2796954,33.6817312,,,
101145,,102097,332434334,traffic_signals,,1,,,,-112.030221,33.4367832,,,
101146,,102098,332434335,traffic_signals,,1,,,,-112.0270414,33.4367636,,,
101185,,102137,332474264,traffic_signals,,1,,,,-111.9876701,33.4345004,,,
101186,,102138,332474265,traffic_signals,,1,,,,-111.9878175,33.4344998,,,
101344,,102296,333767161,traffic_signals,,1,,,,-112.2386944,33.4229756,,,
101345,,102297,333767162,traffic_signals,,1,,,,-112.247099,33.4220612,,,
101348,,102300,333767176,traffic_signals,,1,,,,-112.2382768,33.4371517,,,
101350,,102303,333786099,traffic_signals,,1,,,,-112.2383632,33.4517961,,,
101420,,102374,334279927,traffic_signals,,1,,,,-112.2466958,33.4511068,,,
101431,,102386,334290484,traffic_signals,,1,,,,-112.2380658,33.4629526,,,
101434,,102389,334290490,traffic_signals,,1,,,,-112.2383005,33.4629572,,,
101606,,102562,335620757,traffic_signals,,1,,,,-111.8581991,33.2585098,,,
101923,,102880,336097820,traffic_signals,,1,,,,-111.8229782,33.4077874,,,
101925,,102882,336097837,traffic_signals,,1,,,,-111.8097442,33.4078802,,,
101928,,102885,336097852,traffic_signals,,1,,,,-111.7947029,33.4080421,,,
101931,,102888,336097859,traffic_signals,,1,,,,-111.7920604,33.4080732,,,
101936,,102893,336097896,traffic_signals,,1,,,,-111.7624521,33.4082036,,,
101943,,102902,336097972,traffic_signals,,1,,,,-111.6587772,33.4078938,,,
101947,,102906,336097978,traffic_signals,,1,,,,-111.6501455,33.4078514,,,
101949,,102908,336100292,traffic_signals,,1,,,,-111.7950169,33.4080404,,,
102217,,103177,337937441,traffic_signals,,1,,,,-112.221393,33.4084868,,,
102250,,103211,338457203,traffic_signals,,1,,,,-112.2383087,33.4408445,,,
102260,,103221,338457282,traffic_signals,,1,,,,-112.2210367,33.4371454,,,
102268,,103229,338457391,traffic_signals,,1,,,,-112.229677,33.4517792,,,
102269,,103230,338457414,traffic_signals,,1,,,,-112.2211817,33.451737,,,
102296,,103257,338469421,traffic_signals,,1,,,,-112.2209,33.4587458,,,
102298,,103259,338469567,traffic_signals,,1,,,,-112.2205057,33.4619189,,,
102302,,103267,338469647,traffic_signals,,1,,,,-112.2206823,33.4632715,,,
102316,,103281,338469760,traffic_signals,,1,,,,-112.2246567,33.4629946,,,
103107,,104073,340110195,traffic_signals,,1,,,,-112.2041058,33.4084357,,,
103394,,104360,340283762,traffic_signals,,1,,,,-112.2039841,33.4228324,,,
103413,,104379,340290033,traffic_signals,,1,,,,-112.2037359,33.4372142,,,
103415,,104381,340290044,traffic_signals,,1,,,,-112.212469,33.4371961,,,
103420,,104386,340295247,traffic_signals,,1,,,,-112.2034576,33.4515803,,,
103429,,104395,340461538,traffic_signals,,1,,,,-112.2122989,33.4516738,,,
103496,,104462,342265032,traffic_signals,,1,,,,-112.2032781,33.4620487,,,
103498,,104466,342265077,traffic_signals,,1,,,,-112.2035032,33.4634315,,,
103500,,104468,342265092,traffic_signals,,1,,,,-112.203509,33.4620497,,,
103501,,104469,342265097,traffic_signals,,1,,,,-112.2035091,33.4622404,,,
103504,,104472,342265212,traffic_signals,,1,,,,-112.2073011,33.4630676,,,
103608,,104577,346856016,traffic_signals,,1,,,,-111.8634993,33.667683,,,
104841,,105811,359253882,traffic_signals,,1,,,,-112.1602325,33.5530825,,,
104900,,105873,361158730,traffic_signals,,1,,,,-111.9302802,33.5050431,,,
105248,,106232,369468034,traffic_signals,,1,,,,-112.186572,33.4369145,,,
105423,,106407,371928909,traffic_signals,,1,,,,-112.2377804,33.5593835,,,
